Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Precipitation Rate [m/s](Hourly),Environment:Site Precipitation Depth [m](Hourly),Environment:Site Ground Reflected Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Surface Ground Temperature [C](Hourly),Environment:Site Deep Ground Temperature [C](Hourly),Environment:Site Simple Factor Model Ground Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Solar Azimuth Angle [deg](Hourly),Environment:Site Solar Altitude Angle [deg](Hourly),Environment:Site Solar Hour Angle [deg](Hourly),Environment:Site Rain Status [](Hourly),Environment:Site Snow on Ground Status [](Hourly),Environment:Site Exterior Horizontal Sky Illuminance [lux](Hourly),Environment:Site Exterior Horizontal Beam Illuminance [lux](Hourly),Environment:Site Exterior Beam Normal Illuminance [lux](Hourly),Environment:Site Sky Diffuse Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Beam Solar Radiation Luminous Efficacy [lum/W](Hourly),Environment:Site Daylighting Model Sky Clearness [](Hourly),Environment:Site Daylighting Model Sky Brightness [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Mains Water Temperature [C](Hourly) 
 01/01  11:00:00,5.033333333333333,-3.650000000000001,1.6801389854430369,0.0028796800154726357,53.75,101961.66666666667,3.1999999999999997,293.0,-4.898109657028262,293.5833333333333,97.66666666666667,3.1666666666666665,0.0,0.0,19.84533132013938,18.0,13.0,16.0,8.049999999999999,10.0,5.0,12286.521584005679,1.2712117240818772,152.20103336307108,27.77262962135055,26.708429919679144,0.0,0.0,11637.596766984469,107.37225955570294,217.73692919605688,119.99997880936282,60.857223506300535,1.0105653850717207,0.1468268750491583,0.0,1.0,14.975210834821615 
 01/01  12:00:00,5.316666666666667,-4.983333333333334,1.451582843814229,0.002604401747677344,47.666666666666664,101952.5,4.133333333333334,319.25,-4.936189305876231,293.4166666666667,227.58333333333334,49.75,0.0,0.0,50.88497928932947,18.0,13.0,16.0,8.049999999999999,10.0,5.0,11881.586737895166,1.2703636865987051,167.3021310681195,32.104001792012355,11.708429919679142,0.0,0.0,25822.728666972984,2568.0679825869724,4755.13164650928,113.56741247918688,89.4160563082596,1.10108877939294,0.3044563189967795,0.0,1.0,14.975210834821615 
 01/01  13:00:00,6.158333333333334,-5.3999999999999995,1.823106584017422,0.0025292055264951553,43.666666666666664,101910.83333333333,3.8666666666666667,324.5833333333333,-6.650940631228792,286.0,257.33333333333337,230.66666666666666,0.0,0.0,76.6202550317159,18.0,13.0,16.0,8.049999999999999,8.25,5.0,12542.484706953257,1.2661728008134616,183.6048242991219,33.096682200694794,-3.2915700803208576,0.0,0.0,29201.273626865655,12657.987617456232,23216.04075328805,113.48245727483317,100.59035893139111,1.4448358826534236,0.3356628806808672,0.0,1.0,14.975210834821615 
 01/01  14:00:00,6.175000000000001,-6.741666666666667,1.4609942962067635,0.002268643229150557,39.083333333333336,101884.16666666667,3.6666666666666665,302.1666666666667,-10.058011133826293,271.6666666666667,212.91666666666666,459.5833333333333,0.0,0.0,89.02776823033935,18.0,13.0,16.0,8.049999999999999,6.416666666666667,5.0,11904.727997529359,1.2662931382996225,199.5476204050026,30.584164839300215,-18.291570080320856,0.0,0.0,25201.355088702254,22960.938310257614,45416.62176999057,118.90378887292268,99.11270177100626,2.027725058390254,0.29712618992429923,0.0,1.0,14.975210834821615 
 01/01  15:00:00,6.033333333333334,-8.050000000000002,1.029462631304543,0.002023203093237084,35.25,101897.5,4.0,293.0,-13.428579505192696,258.0,121.08333333333333,712.0833333333334,0.0,0.0,84.31863286422428,18.0,13.0,16.0,8.049999999999999,4.833333333333333,5.0,11145.128717207785,1.2675987321851128,213.78529710109646,24.969739717887013,-33.29157008032086,0.0,0.0,16807.52145078676,28331.748022639615,67077.15271991133,139.19401159671685,94.16932442265959,3.3662846869217904,0.2033171355689868,0.0,1.0,14.975210834821615 
 01/01  16:00:00,5.616666666666667,-7.95,0.8376391824013351,0.0020570781351170286,36.916666666666664,101933.33333333333,4.466666666666667,319.25,-15.29041074251912,250.66666666666666,93.58333333333333,507.0,0.0,0.0,49.1237942022151,18.0,13.0,16.0,8.049999999999999,4.0,5.0,10809.938058024587,1.269872114246263,225.8277811447622,16.968005975287394,-48.29157008032086,0.0,0.0,12787.652654861076,13086.047635920726,43341.03681319532,136.2994579988376,84.58922906703953,2.716622549819302,0.22826452767401642,0.0,1.0,14.975210834821615 
 01/01  17:00:00,5.141666666666667,-6.6499999999999995,0.9038844639150346,0.0022921315625573637,42.5,101985.0,4.333333333333333,338.0,-12.048254021466855,263.5833333333333,54.666666666666664,149.33333333333334,0.0,0.0,15.41422771450056,18.0,13.0,16.0,8.049999999999999,5.75,5.0,10920.939638721478,1.2722037695983437,235.8837217219909,7.280364798586221,-63.29157008032083,0.0,0.0,6678.010358405104,1425.8596419820194,8928.779819223468,120.99137868654823,53.85619936382241,1.6414043678540242,0.30693417478219226,0.0,1.0,14.975210834821615 
 01/01  18:00:00,5.1000000000000005,-7.3,0.7017206979598948,0.0021674796811520965,40.333333333333336,102045.0,3.533333333333333,311.75,-6.870163896820135,285.0833333333333,4.722222222222221,7.61111111111111,0.0,0.0,0.973917422586874,18.0,13.0,16.0,8.049999999999999,8.75,5.0,10565.969739182241,1.2733971995010063,244.4416479240956,-3.5510920874257352,-78.29157008032082,0.0,0.0,531.0630106537752,2.7645789217986345,142.78514541395182,18.743400376015597,3.1266820163639095,0.2216305381462295,0.08572604566965965,0.0,1.0,14.975210834821615 
 01/01  19:00:00,5.158333333333333,-7.25,0.7636201936662769,0.0021843418168317886,40.5,102099.16666666667,2.7916666666666665,305.8333333333333,-5.031435730263695,293.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,8.049999999999999,10.0,5.0,10667.158430964168,1.2737716022335188,252.0300427275855,-15.145104905107019,-93.29157008032082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.975210834821615 
 01/01  20:00:00,5.2,-6.5,0.9949294298934707,0.0023252362877492806,43.0,102143.33333333333,2.908333333333333,302.1666666666667,-4.898109657028262,293.5833333333333,0.0,0.0,0.0,0.0,0.0,18.0,13.0,16.0,8.049999999999999,10.0,5.0,11062.921431068666,1.2738442956375982,259.1770388459776,-27.23471398981474,-108.29157008032085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.975210834821615 
