Date/Time,1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_HOLE_42DD345D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_TOILET_4E44BD7A IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),1F_WASHROOM_6773AF9E IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FHOLE_C4B90F82 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),2FWASHROOM_778A762F IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BATHROOM_9F1FBF64 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),BEDROOM_B9C9289D IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),CLOSET_CC7131EC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),JAPANESESTYLEROOM_9BC0AA3B IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM1_19289EFA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KIDSROOM2_1C04A021 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),KITCHEN_3B0B7236 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),LIVINGDINING_68F4D467 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly) 
 07/21  17:00:00,0.0,1308054.238335775,320732.3388083572,0.0,291964.36547400407,40083.424868897135,0.0,333011.1185456014,80181.50264132937,0.0,876096.9997744353,200454.64509142062,0.0,426522.38031951815,80176.13280781874,0.0,476900.63747090497,80172.91478176799,0.0,1749076.2792329404,331066.5973942405,0.0,519571.74431977316,140322.8423922665,0.0,1994430.151362215,320831.4678209317,0.0,1463320.0799592054,260714.28553071734,0.0,1609655.1520587693,260565.9569331611,0.0,858611.8778146651,200451.84737885595,0.0,3639762.474204166,613865.8053600524 
 07/21  18:00:00,0.0,1225582.2358241547,324235.2358239219,0.0,272185.14365275507,40536.21392122845,0.0,322732.05596241483,81059.16398826348,0.0,802358.1633370507,202650.62603458113,0.0,395638.57624226785,81064.64520750102,0.0,478011.85427919106,81068.06747721942,0.0,1574315.9036802305,334726.30949429434,0.0,542377.8001716738,141848.9504100245,0.0,1640436.3652056807,324405.15535552887,0.0,1183615.4156043238,263599.59422230365,0.0,1321985.7516102178,263467.34022796794,0.0,824634.4040261379,202649.422423092,0.0,2954578.131053848,620682.0735885083 
 07/21  19:00:00,0.0,1086725.259097474,344678.63283708366,0.0,240031.05035152112,43119.044424447995,0.0,301613.26890440384,86181.94024670044,0.0,697067.1838770446,215430.77314190683,0.0,348418.59037550143,86198.782113122,0.0,426684.6898732963,86222.47013026844,0.0,1284176.092432377,355865.5397802309,0.0,518841.41914195806,150813.5473133514,0.0,1239213.0366596538,344878.7842854087,0.0,878447.3378744439,280192.5769129944,0.0,997344.3274751318,280092.2849653272,0.0,735528.6946439655,215446.04782603803,0.0,2179562.5062105637,659786.8992274655 
 07/21  20:00:00,0.0,889921.1381349475,342098.07386004494,0.0,186618.45050599184,42779.255962324016,0.0,256477.12196751568,85536.76366274874,0.0,546459.1997111024,213804.09855231518,0.0,278032.7704838448,85539.99378118265,0.0,319814.5259027499,85547.07379640936,0.0,908737.2816361128,353119.4735754306,0.0,444141.0281489318,149688.70971487212,0.0,876623.5876961744,342218.48850700323,0.0,599290.6265151001,278034.2444757036,0.0,705612.240782501,277932.83140783315,0.0,620521.9850433513,213836.9990991018,0.0,1486942.2857015948,654693.7694206524 
 07/21  21:00:00,0.0,738546.6313143119,164992.12371710892,0.0,150858.581454511,20631.583462664887,0.0,223820.05288903258,44544.65029589287,0.0,437068.3740792625,103114.03906256652,0.0,226463.75679553006,41254.39309007734,0.0,251840.089533531,41257.71800521133,0.0,658681.2593999791,170295.05897937273,0.0,394329.1567976632,72197.19248486115,0.0,614735.8895483024,165035.99262190884,0.0,395477.88847541786,134078.5598022903,0.0,492540.4239155406,134033.38582055084,0.0,552754.9561894609,103137.54528775746,0.0,1000336.9283467189,315721.34095153527 
 07/21  22:00:00,0.0,553465.3036799036,0.0,0.0,111041.36542064324,0.0,0.0,186277.52430494502,0.0,0.0,314696.2892771572,0.0,0.0,166475.54370667864,0.0,0.0,168159.04535875027,0.0,0.0,367517.2276107915,0.0,0.0,323396.1363130468,0.0,0.0,271018.63043694664,0.0,0.0,135785.9665957679,0.0,0.0,215343.32344046107,0.0,0.0,452612.6783531674,0.0,0.0,382116.0912016496,0.0 
 07/21  23:00:00,0.0,455050.45981916,0.0,0.0,89736.15881338093,0.0,0.0,165714.47536767364,0.0,0.0,252074.65098468773,0.0,0.0,134442.1392931862,0.0,0.0,128666.19789902424,0.0,0.0,236882.58244563325,0.0,0.0,288972.3940822763,0.0,0.0,125844.08790712254,0.0,0.0,30848.59873713543,0.0,0.0,97867.74071019805,0.0,0.0,403276.37404735293,0.0,0.0,126959.95123237609,0.0 
 07/21  24:00:00,0.0,387581.02056978294,0.0,0.0,75258.97243955913,0.0,0.0,150498.4683206946,0.0,0.0,211610.96260890245,0.0,0.0,112706.58505692129,0.0,0.0,104101.25902328159,0.0,0.0,164549.10716451486,0.0,0.0,264163.15785866376,0.0,0.0,51029.71308766426,0.0,0.0,1961.7872530798236,0.0,0.0,37722.67449902399,0.0,0.0,368448.7264706511,0.0,0.0,23139.29705064704,0.0 
 07/22  01:00:00,0.0,263599.49646869325,0.0,0.0,49235.99036895883,0.0,0.0,123138.9642813706,0.0,0.0,136214.58703762476,0.0,0.0,73649.73021836,0.0,0.0,48286.9415392242,0.0,0.0,24449.147816262728,0.0,0.0,207287.74208622985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286871.2484827836,0.0,0.0,0.0,0.0 
 07/22  02:00:00,0.0,165040.08610471178,0.0,0.0,28827.577071990247,0.0,0.0,101296.77993349743,0.0,0.0,77230.43488333614,0.0,0.0,42970.484627957005,0.0,0.0,6739.208667194371,0.0,0.0,0.0,0.0,0.0,163443.87083155528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222514.94972651132,0.0,0.0,0.0,0.0 
 07/22  03:00:00,0.0,101995.35988882289,0.0,0.0,15884.35877423129,0.0,0.0,86344.13947757735,0.0,0.0,40725.4612033871,0.0,0.0,23480.12605983454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135694.48252939488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182240.67962121544,0.0,0.0,0.0,0.0 
 07/22  04:00:00,0.0,34748.86013773626,0.0,0.0,2961.349727414931,0.0,0.0,70502.34613223108,0.0,0.0,5416.129570545814,0.0,0.0,4053.4165110323606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104719.85042449851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138047.20678299735,0.0,0.0,0.0,0.0 
 07/22  05:00:00,0.0,35234.75285976105,0.0,0.0,3312.684867468055,0.0,0.0,68350.72911697873,0.0,0.0,7813.938903947086,0.0,0.0,4223.009048747802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105396.10287098934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142865.02464652102,0.0,0.0,0.0,0.0 
 07/22  06:00:00,0.0,87397.41601345174,0.0,0.0,18560.3213926806,0.0,0.0,80426.87395140086,0.0,0.0,48937.04897413393,0.0,0.0,23457.779694157896,0.0,0.0,1821.6589034294004,0.0,0.0,0.0,0.0,0.0,124072.16616823485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217400.5524022469,0.0,0.0,0.0,0.0 
 07/22  07:00:00,0.0,263436.80016367545,0.0,0.0,70149.43019982324,0.0,0.0,124001.22200718684,0.0,0.0,191035.98170828482,0.0,0.0,89919.11049438121,0.0,0.0,71006.50431723509,0.0,0.0,200191.85261774203,0.0,0.0,175411.16838931933,0.0,0.0,214076.10801594288,0.0,0.0,140061.35784186944,0.0,0.0,287648.56631964847,0.0,0.0,556412.6125872957,85684.13620682558,0.0,815336.1533836506,0.0 
 07/22  08:00:00,0.0,554321.638570374,545799.2293242151,0.0,132961.4728269986,104271.66423064646,0.0,169574.44400856202,156111.05490903018,0.0,401324.21719923813,379286.4253067977,0.0,183462.0116909692,166114.54206853695,0.0,187027.68829354603,168567.17869803085,0.0,712545.659002464,662556.7672180783,0.0,246088.91175247784,238792.23845281935,0.0,899329.8570818619,761748.8554301246,0.0,664664.0246968279,584506.930620698,0.0,1013003.5960692767,742523.8604393236,0.0,919673.1805798714,636265.6067185865,0.0,2742664.2664903756,1873809.5150704582 
 07/22  09:00:00,0.0,825698.5003552968,565404.5620669974,0.0,190243.76635578735,66317.61263307118,0.0,208677.46986649284,135109.16043964768,0.0,600417.0035725618,357175.9970307028,0.0,271805.687795927,142009.60693144824,0.0,277092.2887450616,141745.0389029381,0.0,1199513.0634050828,607227.7851566505,0.0,290610.04119540623,228326.47682746575,0.0,1566226.372691088,568718.8530730212,0.0,1189619.0775136924,473636.9301361603,0.0,1585060.3983454355,414346.0976020843,0.0,1058041.6377749739,286212.21704267856,0.0,4147522.48732833,928316.417571479 
 07/22  10:00:00,0.0,1124778.968935446,447261.87320195476,0.0,254406.55485708022,50349.69322479461,0.0,252751.77585361066,108594.81989652285,0.0,809915.5231587162,271518.8726277672,0.0,369743.11320628156,106054.70589355237,0.0,369302.32087695214,105576.67658412833,0.0,1739879.076865807,437509.73218492675,0.0,339699.7347369507,194060.9845485628,0.0,2355136.296903561,405285.8768560608,0.0,1796396.0949399634,332719.2870457099,0.0,2200029.793458623,321838.2778998191,0.0,1176566.5803266265,247306.62085233914,0.0,5564717.776083849,754357.3917553024 
 07/22  11:00:00,0.0,1435208.4708015514,393915.58319213055,0.0,314704.6475698082,48191.683131162485,0.0,288974.6506522422,98242.78297010966,0.0,1006182.8937399539,243690.4468970586,0.0,464424.81399632373,96933.96875449232,0.0,456265.82126765454,96894.49216548896,0.0,2267727.29234191,399418.78050722845,0.0,382380.87788818637,175032.19696241067,0.0,3164315.6628318112,385586.30193169945,0.0,2400268.0191375585,313443.5374657104,0.0,2739440.51769459,313021.1235346825,0.0,1173953.7849914965,240883.35528814813,0.0,6712964.893562597,737389.6668581204 
 07/22  12:00:00,0.0,1685826.921056421,369805.58526769147,0.0,367390.57128949655,46109.255486213304,0.0,326946.1970507946,92560.10468363162,0.0,1161365.8111769417,230808.16808927283,0.0,544457.8172192031,92263.12831695723,0.0,527653.8808134892,92265.20871661282,0.0,2664503.311120069,380856.68781036616,0.0,429800.3303272741,163190.60867209992,0.0,3743565.8601479377,368953.9253307351,0.0,2829847.4699579966,299826.87175991037,0.0,3054400.9882015698,299650.0916578568,0.0,1109040.043097831,230646.9078014928,0.0,7250660.920097012,705931.2091270081 
 07/22  13:00:00,0.0,1822267.9695552143,394690.30224693497,0.0,407971.0381054628,49305.50601278282,0.0,372541.97367443197,98709.07427008344,0.0,1249620.2428517228,246638.51704665352,0.0,597724.3960070438,98638.31042160245,0.0,593860.5365772364,98637.16250319646,0.0,2848428.9464866533,407248.5012903425,0.0,508146.51672420255,173131.90046591856,0.0,3855153.69041201,394557.9836955315,0.0,2911673.3598622475,320637.5603646614,0.0,3109130.247973338,320445.3933187918,0.0,1149921.8446604484,246641.56290231852,0.0,7243390.771316347,754934.297521179 
 07/22  14:00:00,0.0,1821981.239937066,380461.7051437994,0.0,418609.43852583034,47555.04882382435,0.0,401080.60960555135,95115.6453466542,0.0,1239275.868056268,237787.33972118056,0.0,603918.3347397457,95113.485704847,0.0,634745.0209701706,95111.60381962142,0.0,2792816.1897833496,392737.50640726776,0.0,581572.3615399237,166513.103192234,0.0,3582374.947846076,380604.50575730135,0.0,2689798.4678537315,309278.4009694537,0.0,2899377.555680793,309110.50323572324,0.0,1172614.4275721195,237785.03561085014,0.0,6692174.576422263,728221.9402843644 
 07/22  15:00:00,0.0,1818167.081831886,385076.20236625354,0.0,417448.8037618492,48100.59183902464,0.0,417025.66591082135,96276.10266808943,0.0,1214992.122874929,240658.20234009056,0.0,597654.8757914912,96241.98900977813,0.0,700906.1442809916,96220.55764042858,0.0,2758537.349535299,397343.9790752363,0.0,668127.7216308697,168496.3939244605,0.0,3274007.443385314,384985.2231450584,0.0,2435921.589253397,312871.4308536275,0.0,2656885.98812451,312668.49609140074,0.0,1175394.2392582484,240665.41700851056,0.0,6105843.3662866885,736626.0751301276 
 07/22  16:00:00,0.0,1848834.7479902827,401602.17213259777,0.0,408039.7074964939,50211.528042674014,0.0,421074.405283958,100397.70474164328,0.0,1198797.3191490003,251006.29389426988,0.0,588616.425744805,100410.04142558083,0.0,819040.5728729449,100420.43273295093,0.0,2819836.298049187,414629.0531563866,0.0,780145.4765495847,175692.85715414395,0.0,2932254.1982320356,401849.54658642696,0.0,2174371.78371321,326526.0640243338,0.0,2388390.6819973635,326365.001165117,0.0,1145055.7926340408,251003.3400522029,0.0,5471024.785694088,768859.2174470533 
 07/22  17:00:00,0.0,1801433.748146043,401035.68513787125,0.0,389343.6574209809,50129.143299620104,0.0,421487.0673175898,100258.78802060202,0.0,1147086.7553440195,250647.4635321932,0.0,563792.1067069231,100258.92295071462,0.0,872752.1680139003,100258.25417954744,0.0,2719884.6192316236,413982.8506881121,0.0,843329.4330490541,175452.86625507372,0.0,2507834.2734422507,401203.2834021951,0.0,1857093.174827641,326012.6787092002,0.0,2047075.9937357355,325839.9297336685,0.0,1116132.0341039174,250647.50591027457,0.0,4651491.9664448565,767630.528714869 
 07/22  18:00:00,0.0,1632005.244998009,423497.9274070829,0.0,359886.24086423503,52973.428694284674,0.0,413888.02432991983,105877.95749451555,0.0,1039018.4426924356,264691.63596648327,0.0,516723.6434895098,105903.05484058979,0.0,784721.3735857038,105957.80284832203,0.0,2306017.551633424,437320.7243901352,0.0,806262.6679377035,185306.89847352175,0.0,2004964.505761431,423764.94664346357,0.0,1471310.8086861875,344304.3883587044,0.0,1636788.746504899,344165.4604377665,0.0,1050467.7964359582,264697.08733992267,0.0,3653549.5181078822,810749.0018685289 
 07/22  19:00:00,0.0,1366154.8131741167,446351.68318765296,0.0,304829.7413081378,55816.707682848675,0.0,377327.6923402777,111600.8754992041,0.0,858920.0743937154,278967.9204235172,0.0,436093.63721778494,111608.1949872126,0.0,609025.8199350783,111628.27418497312,0.0,1701702.3004258352,460794.3221207886,0.0,702142.9881369545,195305.8445221122,0.0,1464776.3101184568,446533.04922336247,0.0,1044099.2529860357,362804.0427207461,0.0,1190287.700744277,362654.0001525887,0.0,915996.178610159,278989.5451239029,0.0,2580307.484085661,854291.1392457506 
 07/22  20:00:00,0.0,1105362.9314957475,456618.43025166163,0.0,234412.00277499334,57086.34102901941,0.0,316774.1513430359,114163.05173252926,0.0,662775.7065753964,285375.2664145094,0.0,343972.3939736851,114162.44888174042,0.0,435479.07885538356,114166.80030783452,0.0,1167088.8779970813,471329.507356083,0.0,583246.1000903677,199787.78703652575,0.0,1048670.067086843,456773.9387577007,0.0,707952.9160069895,371127.7330539153,0.0,844646.0400885746,370969.19537479564,0.0,784305.2574929096,285410.0756951145,0.0,1761849.0443584248,873885.7815394255 
 07/22  21:00:00,0.0,959471.6163905418,456253.8327898923,0.0,197066.4683220619,57046.960549065225,0.0,282593.18490066275,114074.81840228262,0.0,555069.6532375214,285142.42611173476,0.0,292100.12639831845,114074.51714763614,0.0,356881.42257903353,114086.32945111752,0.0,910295.7114621403,470942.5707954386,0.0,530146.1951690263,199639.73334484658,0.0,833569.5060714416,456394.6192595451,0.0,531378.7926373444,370801.2099614615,0.0,661166.4815159711,370656.9303749198,0.0,735525.5672493707,285198.7608938312,0.0,1345675.4743006846,873132.4427909977 
 07/22  22:00:00,0.0,853494.3082404819,464221.33893055265,0.0,171785.88178795818,58031.50606235281,0.0,259042.26600137414,116060.59677572166,0.0,483325.1768632242,290129.521542772,0.0,255584.38230985816,116058.5020763526,0.0,308910.8650180579,116061.29136507607,0.0,757168.1605923967,479180.8951466841,0.0,494102.4249519787,203109.65309785792,0.0,698627.1607367558,464384.631188314,0.0,427460.4926614361,377311.3153133595,0.0,545941.9326685758,377147.1521155756,0.0,696736.2684656119,290157.91357333516,0.0,1096020.243910943,888451.4299120065 
 07/22  23:00:00,0.0,765264.9384596493,461861.0608188623,0.0,151776.81164572798,57730.759296019816,0.0,238688.14288633992,115464.71057447582,0.0,428690.9724956255,288662.6601184605,0.0,226392.76045443432,115463.9125009988,0.0,272618.95973878936,115462.37867639677,0.0,650524.1628509013,476767.2677778494,0.0,460440.9675208693,202062.30562579128,0.0,600381.2150154343,462050.1020197547,0.0,359608.2834203186,375441.80754487397,0.0,464611.75718448573,375255.16852272325,0.0,654631.6131326078,288661.27389432595,0.0,925924.3331723795,884030.2072335999 
 07/22  24:00:00,0.0,684114.7610407224,461908.5178541386,0.0,134337.8926678067,57725.54105467248,0.0,219966.54557686654,115463.39248685942,0.0,381352.6225238134,288706.7153649302,0.0,200686.60053481697,115468.38626818452,0.0,241431.0379983221,115457.63901425873,0.0,564294.5070894831,476863.8937632291,0.0,427549.2565252264,202049.930321193,0.0,518495.85592884896,462153.0068542292,0.0,306835.29664541146,375571.84929762554,0.0,398769.3415864705,375347.24124104006,0.0,610035.0561021785,288643.05609170516,0.0,790716.1145681757,884305.9656739861 
 07/23  01:00:00,0.0,619042.8570997186,453307.090771528,0.0,120381.2524566136,56660.27029399995,0.0,204395.05038093694,113321.7315395446,0.0,345303.25875337987,283323.5419496721,0.0,180313.97713170524,113323.80166543173,0.0,216498.57643772324,113321.37608183497,0.0,502494.4643631849,467967.01495928044,0.0,398709.47934746265,198310.89023152267,0.0,459566.8790046226,453528.0593425119,0.0,272815.10604186443,368557.95090410626,0.0,352842.9240880236,368340.74802570447,0.0,571500.0867060203,283301.0792923808,0.0,699672.147769673,867791.8144184853 
 07/23  02:00:00,0.0,562777.701821054,443944.6186103311,0.0,108374.05164564755,55481.37266800536,0.0,189812.4609461762,110969.7640974367,0.0,315063.25572251575,277479.1766154886,0.0,162917.5109874435,110978.646307618,0.0,195070.05660120494,110968.8565758982,0.0,453162.9877001873,458329.84419344703,0.0,370938.66666120896,194185.87031308474,0.0,412193.83670089906,444194.6906231805,0.0,247533.96365453184,360991.8843916619,0.0,316717.39792409755,360764.3071005247,0.0,533942.085259101,277407.08523461234,0.0,629239.8441366801,849967.7623066113 
 07/23  03:00:00,0.0,505407.72921415523,451236.694452154,0.0,96534.34638873178,56402.44195700626,0.0,175176.90066129493,112804.60039961562,0.0,283567.28678459796,282028.68961364235,0.0,145467.9478903151,112806.92366531593,0.0,174177.73217481477,112805.19358271596,0.0,402154.06654652586,465832.2770125971,0.0,343126.4836503163,197407.33985431056,0.0,362423.4627081627,451461.7355538391,0.0,218924.96963462804,352750.2726197847,0.0,278079.19807799277,366663.4876199844,0.0,494228.85958680563,282010.42262566613,0.0,552283.9602013861,860007.2475053727 
 07/23  04:00:00,0.0,453808.69349159434,442973.40138418705,0.0,86043.54897003602,55375.16858269045,0.0,162063.9936058742,110748.53803352197,0.0,255427.33970922662,276856.0947367112,0.0,129908.00048817553,110745.15347627585,0.0,155601.28564181336,110748.2678447058,0.0,357422.44585070503,457270.36954378244,0.0,318153.63651002647,193814.15336728422,0.0,318918.996382951,443156.0811968916,0.0,193909.53706124844,308352.0449192982,0.0,244823.90560449235,359913.0081496921,0.0,458690.1677829693,276877.84330422775,0.0,485850.71817532624,774385.8250919286 
 07/23  05:00:00,0.0,413949.60892310925,440108.5615475746,0.0,78136.26939640174,55019.176623930834,0.0,151298.63501311876,110037.28611998176,0.0,235005.11449014556,275062.320898247,0.0,118135.19824898719,110030.54497108303,0.0,141041.08975560474,110035.38962316563,0.0,326770.5119475252,454295.9181626949,0.0,296487.54469809285,192570.9859200792,0.0,290723.8324253521,440267.68844472116,0.0,179544.12329149575,281138.77746825706,0.0,224329.69427488037,353611.6176260351,0.0,431470.1523723471,275103.00025222544,0.0,447788.51918314764,705785.932390677 
 07/23  06:00:00,0.0,403424.03190235066,437791.22070629144,0.0,78994.1829408998,54735.949358864265,0.0,149289.4685507298,109468.19813752582,0.0,237165.7904848843,273612.4893287153,0.0,117286.30132991695,109455.67133549665,0.0,138122.0062251003,109464.14126256872,0.0,343803.68738286407,451890.40562935546,0.0,284705.83937062044,191576.68433238813,0.0,327458.02644772816,437939.61644330155,0.0,210672.9571767287,323269.6533048869,0.0,256312.62081416557,355831.22063756286,0.0,438581.2013746307,273693.8707060349,0.0,536356.4697212814,798932.1625510997 
 07/23  07:00:00,0.0,472549.63075297937,436712.4388973302,0.0,101004.35851434767,54608.93170858241,0.0,167026.74381432467,109201.41775873635,0.0,300839.5766869463,272951.03524565784,0.0,144775.73831679116,109193.71300418326,0.0,163938.73919728788,109201.68229256026,0.0,491229.26054279885,450824.16752921464,0.0,294463.4238455365,191099.9979911534,0.0,538691.976572025,436954.51072624594,0.0,372248.5885723422,372138.89646148076,0.0,438131.4240183757,355477.7990840025,0.0,525403.6487046867,273045.6655660456,0.0,996606.7076304943,870134.7310415325 
 07/23  08:00:00,0.0,587321.7889000248,439119.5533189325,0.0,132875.60502028128,54894.817120415326,0.0,191435.32711757047,109782.95899460813,0.0,397393.28846875415,274460.66863327415,0.0,187049.89229956246,109787.10569417717,0.0,206686.7422178731,109787.20812410387,0.0,724831.6419919302,453343.311838522,0.0,312950.0635473601,192114.08620683273,0.0,871216.6821079957,439384.46100165666,0.0,630835.5524295091,376166.8338119025,0.0,711265.2795936816,357309.1654705552,0.0,612642.1000007594,274462.44182971684,0.0,1678585.117569979,869839.1751323622 
 07/23  09:00:00,0.0,737944.2677484911,456100.44854558224,0.0,173103.5790491215,56999.974480168356,0.0,223310.9059895169,114015.26000398357,0.0,521229.6845745642,285058.02807909437,0.0,242462.47028803368,114016.23981178677,0.0,261724.56708350306,114011.80159640024,0.0,1026178.4472931828,470806.9677506301,0.0,341516.07632306323,199531.21039111482,0.0,1295057.6874266127,456233.2977501115,0.0,961684.0495554355,378491.11751408636,0.0,1066115.0369576241,370677.77623209765,0.0,727704.8477720249,285011.8271493034,0.0,2548816.218580137,882279.2168837301 
 07/23  10:00:00,0.0,963874.5648556652,444738.30283052986,0.0,229658.71436812883,55590.035292872926,0.0,267032.545303502,111181.52466619355,0.0,697251.0142265704,277958.042185558,0.0,322130.3265228483,111181.14273325655,0.0,340225.983270185,111180.42993615243,0.0,1462129.7444373886,459086.2526652124,0.0,384070.465929599,194570.09569201598,0.0,1929769.1837021937,444910.11856420996,0.0,1447252.8075641976,362787.73217369086,0.0,1604640.5727050954,361355.3651081091,0.0,909580.10907534,277949.6050899722,0.0,3868791.877869728,852407.6592983259 
 07/23  11:00:00,0.0,1225608.8966814056,415680.97097130114,0.0,287392.16997051047,51942.19016801967,0.0,308007.61716511595,103920.55372981142,0.0,889315.5888640895,259780.5485377378,0.0,409081.73908754817,103904.35736617631,0.0,424492.76801979635,103902.41702498276,0.0,1945375.1006747177,429001.8806011084,0.0,425884.82756922947,181882.281151773,0.0,2638806.21878899,415674.7655166781,0.0,1989241.936204175,337846.8922249666,0.0,2159927.684911076,337592.9201889395,0.0,1016551.4696029655,259765.9563824098,0.0,5172190.409163518,795344.1712819969 
 07/23  12:00:00,0.0,1456849.5944366904,417895.08706699975,0.0,336054.43275937706,52221.88046057995,0.0,345664.5164368776,104477.84016746911,0.0,1045946.2119861445,261168.3642286386,0.0,482840.8839615694,104460.27966611699,0.0,496432.95158298896,104459.10052469966,0.0,2335560.728248766,431298.46773343004,0.0,469895.76155364665,182860.01727022248,0.0,3213990.4874598607,417907.630799511,0.0,2414840.2843517745,339601.9683979207,0.0,2555322.7862250283,339412.86847613,0.0,1040731.5350212499,261178.22804546775,0.0,6045592.253295517,799606.4819652471 
